,key,values,quest_id
369,item12,Marketing,9064ff27-ce95-11eb-aaa6-7c67a234f601
370,item10,Transportation,9064ff27-ce95-11eb-aaa6-7c67a234f601
371,item11,Insurance,9064ff27-ce95-11eb-aaa6-7c67a234f601
372,item5,Education,9064ff27-ce95-11eb-aaa6-7c67a234f601
373,item6,Technology (Software/ Internet),9064ff28-ce95-11eb-857f-7c67a234f601
374,item12,Marketing,9064ff28-ce95-11eb-857f-7c67a234f601
375,item11,Insurance,9064ff28-ce95-11eb-857f-7c67a234f601
376,item1,Finance,9064ff28-ce95-11eb-857f-7c67a234f601
377,item2,Healthcare,9064ff28-ce95-11eb-857f-7c67a234f601
378,item3,Consulting,9064ff28-ce95-11eb-857f-7c67a234f601
379,item4,Public Sector/ Non-Profit Agencies,9064ff28-ce95-11eb-857f-7c67a234f601
380,item6,Technology (Software/ Internet),9064ff29-ce95-11eb-a3d3-7c67a234f601
381,item4,Public Sector/ Non-Profit Agencies,9064ff2a-ce95-11eb-8430-7c67a234f601
382,item4,Public Sector/ Non-Profit Agencies,90652a93-ce95-11eb-a8af-7c67a234f601
383,item6,Technology (Software/ Internet),90652a93-ce95-11eb-a8af-7c67a234f601
384,item7,Energy,90652a93-ce95-11eb-a8af-7c67a234f601
385,item12,Marketing,90652a93-ce95-11eb-a8af-7c67a234f601
386,item13,Communications,90652a93-ce95-11eb-a8af-7c67a234f601
387,item1,Finance,90652a93-ce95-11eb-a8af-7c67a234f601
388,item1,Finance,90652a94-ce95-11eb-892d-7c67a234f601
389,item2,Healthcare,90652a94-ce95-11eb-892d-7c67a234f601
390,item3,Consulting,90652a94-ce95-11eb-892d-7c67a234f601
391,item4,Public Sector/ Non-Profit Agencies,90652a94-ce95-11eb-892d-7c67a234f601
392,item5,Education,90652a94-ce95-11eb-892d-7c67a234f601
393,item12,Marketing,90652a94-ce95-11eb-892d-7c67a234f601
394,item13,Communications,90652a94-ce95-11eb-892d-7c67a234f601
395,item11,Insurance,90652a94-ce95-11eb-892d-7c67a234f601
396,item5,Education,90652a95-ce95-11eb-8845-7c67a234f601
397,item6,Technology (Software/ Internet),90652a95-ce95-11eb-8845-7c67a234f601
398,item4,Public Sector/ Non-Profit Agencies,90652a95-ce95-11eb-8845-7c67a234f601
399,item8,Retail/ E-Commerce,90652a95-ce95-11eb-8845-7c67a234f601
400,item7,Energy,90652a95-ce95-11eb-8845-7c67a234f601
401,item10,Transportation,90652a95-ce95-11eb-8845-7c67a234f601
402,item13,Communications,90652a95-ce95-11eb-8845-7c67a234f601
403,item3,Consulting,90652a96-ce95-11eb-97b2-7c67a234f601
404,item6,Technology (Software/ Internet),90652a96-ce95-11eb-97b2-7c67a234f601
405,item4,Public Sector/ Non-Profit Agencies,90652a96-ce95-11eb-97b2-7c67a234f601
406,item1,Finance,90652a96-ce95-11eb-97b2-7c67a234f601
407,item2,Healthcare,90652a96-ce95-11eb-97b2-7c67a234f601
408,item6,Technology (Software/ Internet),90652a97-ce95-11eb-856d-7c67a234f601
409,item8,Retail/ E-Commerce,906555be-ce95-11eb-9d03-7c67a234f601
410,item6,Technology (Software/ Internet),906555bf-ce95-11eb-92ac-7c67a234f601
411,item12,Marketing,906555bf-ce95-11eb-92ac-7c67a234f601
412,item6,Technology (Software/ Internet),906555c0-ce95-11eb-a091-7c67a234f601
413,item6,Technology (Software/ Internet),906555c1-ce95-11eb-95e0-7c67a234f601
414,item8,Retail/ E-Commerce,906555c1-ce95-11eb-95e0-7c67a234f601
415,item1,Finance,9065740c-ce95-11eb-968f-7c67a234f601
416,item12,Marketing,9065740c-ce95-11eb-968f-7c67a234f601
417,item6,Technology (Software/ Internet),9065740c-ce95-11eb-968f-7c67a234f601
418,item3,Consulting,9065740c-ce95-11eb-968f-7c67a234f601
419,item9,Manufacturing,90658229-ce95-11eb-ab19-7c67a234f601
420,item7,Energy,90658229-ce95-11eb-ab19-7c67a234f601
421,item8,Retail/ E-Commerce,90658229-ce95-11eb-ab19-7c67a234f601
422,item10,Transportation,90658229-ce95-11eb-ab19-7c67a234f601
423,item3,Consulting,90658229-ce95-11eb-ab19-7c67a234f601
424,item6,Technology (Software/ Internet),90658229-ce95-11eb-ab19-7c67a234f601
425,item6,Technology (Software/ Internet),9065822a-ce95-11eb-9df5-7c67a234f601
426,item6,Technology (Software/ Internet),9065822b-ce95-11eb-a3e6-7c67a234f601
427,item1,Finance,9065822b-ce95-11eb-a3e6-7c67a234f601
428,item3,Consulting,9065822b-ce95-11eb-a3e6-7c67a234f601
429,item1,Finance,90659aff-ce95-11eb-bcbe-7c67a234f601
430,item6,Technology (Software/ Internet),90659aff-ce95-11eb-bcbe-7c67a234f601
431,item8,Retail/ E-Commerce,90659aff-ce95-11eb-bcbe-7c67a234f601
432,item12,Marketing,90659aff-ce95-11eb-bcbe-7c67a234f601
433,item1,Finance,90659b00-ce95-11eb-9e8f-7c67a234f601
434,item6,Technology (Software/ Internet),90659b00-ce95-11eb-9e8f-7c67a234f601
435,item12,Marketing,90659b00-ce95-11eb-9e8f-7c67a234f601
436,item3,Consulting,90659b00-ce95-11eb-9e8f-7c67a234f601
437,item6,Technology (Software/ Internet),90659b01-ce95-11eb-b7ea-7c67a234f601
438,item3,Consulting,90659b01-ce95-11eb-b7ea-7c67a234f601
439,item5,Education,90659b01-ce95-11eb-b7ea-7c67a234f601
440,item2,Healthcare,90659b02-ce95-11eb-a379-7c67a234f601
441,item6,Technology (Software/ Internet),9065cffb-ce95-11eb-b326-7c67a234f601
442,item8,Retail/ E-Commerce,9065cffb-ce95-11eb-b326-7c67a234f601
443,item1,Finance,9065cffb-ce95-11eb-b326-7c67a234f601
444,item1,Finance,9065e939-ce95-11eb-9702-7c67a234f601
445,item9,Manufacturing,9065e939-ce95-11eb-9702-7c67a234f601
446,item6,Technology (Software/ Internet),9065e939-ce95-11eb-9702-7c67a234f601
447,item4,Public Sector/ Non-Profit Agencies,9065e939-ce95-11eb-9702-7c67a234f601
448,item7,Energy,9065e939-ce95-11eb-9702-7c67a234f601
449,item4,Public Sector/ Non-Profit Agencies,9065e93a-ce95-11eb-887d-7c67a234f601
450,item13,Communications,9065e93a-ce95-11eb-887d-7c67a234f601
451,item6,Technology (Software/ Internet),9065e93a-ce95-11eb-887d-7c67a234f601
452,item6,Technology (Software/ Internet),90660fe1-ce95-11eb-a30e-7c67a234f601
453,item12,Marketing,90660fe1-ce95-11eb-a30e-7c67a234f601
454,item3,Consulting,90660fe1-ce95-11eb-a30e-7c67a234f601
455,item5,Education,90660fe1-ce95-11eb-a30e-7c67a234f601
456,item8,Retail/ E-Commerce,90660fe2-ce95-11eb-a2b5-7c67a234f601
457,item5,Education,90660fe2-ce95-11eb-a2b5-7c67a234f601
458,item6,Technology (Software/ Internet),90660fe3-ce95-11eb-8747-7c67a234f601
459,item1,Finance,906636ce-ce95-11eb-ba43-7c67a234f601
460,item8,Retail/ E-Commerce,906636ce-ce95-11eb-ba43-7c67a234f601
461,item1,Finance,906636cf-ce95-11eb-8679-7c67a234f601
462,item3,Consulting,906636cf-ce95-11eb-8679-7c67a234f601
463,item4,Public Sector/ Non-Profit Agencies,906636cf-ce95-11eb-8679-7c67a234f601
464,item12,Marketing,906636cf-ce95-11eb-8679-7c67a234f601
465,item8,Retail/ E-Commerce,906636cf-ce95-11eb-8679-7c67a234f601
466,item6,Technology (Software/ Internet),906636cf-ce95-11eb-8679-7c67a234f601
467,item6,Technology (Software/ Internet),906636d0-ce95-11eb-9875-7c67a234f601
468,item5,Education,906636d0-ce95-11eb-9875-7c67a234f601
469,item12,Marketing,906636d1-ce95-11eb-8379-7c67a234f601
470,item13,Communications,906636d1-ce95-11eb-8379-7c67a234f601
471,item5,Education,906636d1-ce95-11eb-8379-7c67a234f601
472,item8,Retail/ E-Commerce,906636d1-ce95-11eb-8379-7c67a234f601
473,item1,Finance,90665dbc-ce95-11eb-8162-7c67a234f601
474,item1,Finance,90665dbd-ce95-11eb-bcc1-7c67a234f601
475,item11,Insurance,90665dbd-ce95-11eb-bcc1-7c67a234f601
476,item13,Communications,90665dbd-ce95-11eb-bcc1-7c67a234f601
477,item6,Technology (Software/ Internet),90665dbd-ce95-11eb-bcc1-7c67a234f601
478,item7,Energy,90665dbd-ce95-11eb-bcc1-7c67a234f601
479,item12,Marketing,90665dbd-ce95-11eb-bcc1-7c67a234f601
480,item6,Technology (Software/ Internet),90665dbe-ce95-11eb-b66a-7c67a234f601
481,item6,Technology (Software/ Internet),90665dbf-ce95-11eb-a9b5-7c67a234f601
482,item7,Energy,90665dbf-ce95-11eb-a9b5-7c67a234f601
483,item1,Finance,90665dbf-ce95-11eb-a9b5-7c67a234f601
484,item6,Technology (Software/ Internet),90665dc0-ce95-11eb-926f-7c67a234f601
485,item5,Education,90665dc0-ce95-11eb-926f-7c67a234f601
486,item8,Retail/ E-Commerce,90665dc0-ce95-11eb-926f-7c67a234f601
487,item8,Retail/ E-Commerce,90668798-ce95-11eb-86fc-7c67a234f601
488,item6,Technology (Software/ Internet),90668798-ce95-11eb-86fc-7c67a234f601
489,item1,Finance,90668798-ce95-11eb-86fc-7c67a234f601
490,item12,Marketing,90668798-ce95-11eb-86fc-7c67a234f601
491,item13,Communications,90668798-ce95-11eb-86fc-7c67a234f601
492,item6,Technology (Software/ Internet),90668799-ce95-11eb-b4ec-7c67a234f601
493,item7,Energy,90668799-ce95-11eb-b4ec-7c67a234f601
494,item1,Finance,9066879a-ce95-11eb-bafa-7c67a234f601
495,item6,Technology (Software/ Internet),9066879b-ce95-11eb-9d4a-7c67a234f601
496,item4,Public Sector/ Non-Profit Agencies,9066879b-ce95-11eb-9d4a-7c67a234f601
497,item3,Consulting,9066879b-ce95-11eb-9d4a-7c67a234f601
498,item13,Communications,9066879b-ce95-11eb-9d4a-7c67a234f601
499,item1,Finance,9066abb5-ce95-11eb-aa16-7c67a234f601
500,item2,Healthcare,9066abb5-ce95-11eb-aa16-7c67a234f601
501,item11,Insurance,9066abb5-ce95-11eb-aa16-7c67a234f601
502,other,other,9066abb5-ce95-11eb-aa16-7c67a234f601
503,item6,Technology (Software/ Internet),9066abb6-ce95-11eb-b526-7c67a234f601
504,item1,Finance,9066abb6-ce95-11eb-b526-7c67a234f601
505,item3,Consulting,9066abb6-ce95-11eb-b526-7c67a234f601
506,item8,Retail/ E-Commerce,9066abb6-ce95-11eb-b526-7c67a234f601
507,item13,Communications,9066abb6-ce95-11eb-b526-7c67a234f601
508,item2,Healthcare,9066abb7-ce95-11eb-846d-7c67a234f601
509,item3,Consulting,9066abb8-ce95-11eb-b61d-7c67a234f601
510,item4,Public Sector/ Non-Profit Agencies,9066abb8-ce95-11eb-b61d-7c67a234f601
511,item1,Finance,9066abb9-ce95-11eb-af6a-7c67a234f601
512,item6,Technology (Software/ Internet),9066abb9-ce95-11eb-af6a-7c67a234f601
513,item8,Retail/ E-Commerce,9066abb9-ce95-11eb-af6a-7c67a234f601
514,item12,Marketing,9066abb9-ce95-11eb-af6a-7c67a234f601
515,item13,Communications,9066abb9-ce95-11eb-af6a-7c67a234f601
516,item9,Manufacturing,9066abb9-ce95-11eb-af6a-7c67a234f601
517,item11,Insurance,9066abb9-ce95-11eb-af6a-7c67a234f601
518,item13,Communications,9066d2aa-ce95-11eb-b221-7c67a234f601
519,item5,Education,9066d2aa-ce95-11eb-b221-7c67a234f601
520,item1,Finance,9066d2ab-ce95-11eb-be67-7c67a234f601
521,item6,Technology (Software/ Internet),9066d2ab-ce95-11eb-be67-7c67a234f601
522,item8,Retail/ E-Commerce,9066d2ab-ce95-11eb-be67-7c67a234f601
523,item6,Technology (Software/ Internet),9066d2ac-ce95-11eb-8752-7c67a234f601
524,item6,Technology (Software/ Internet),9066d2ad-ce95-11eb-82c7-7c67a234f601
525,item8,Retail/ E-Commerce,9066faad-ce95-11eb-a4b7-7c67a234f601
526,item6,Technology (Software/ Internet),9066faad-ce95-11eb-a4b7-7c67a234f601
527,item3,Consulting,9066faad-ce95-11eb-a4b7-7c67a234f601
528,item12,Marketing,9066faad-ce95-11eb-a4b7-7c67a234f601
529,item1,Finance,9066faad-ce95-11eb-a4b7-7c67a234f601
530,item1,Finance,9066faae-ce95-11eb-9b99-7c67a234f601
531,item2,Healthcare,9066faae-ce95-11eb-9b99-7c67a234f601
532,item6,Technology (Software/ Internet),9066faae-ce95-11eb-9b99-7c67a234f601
533,item11,Insurance,9066faae-ce95-11eb-9b99-7c67a234f601
534,item6,Technology (Software/ Internet),9066faaf-ce95-11eb-beb4-7c67a234f601
535,item1,Finance,9066fab0-ce95-11eb-ba75-7c67a234f601
536,item5,Education,9066fab0-ce95-11eb-ba75-7c67a234f601
537,item4,Public Sector/ Non-Profit Agencies,9066fab0-ce95-11eb-ba75-7c67a234f601
538,item2,Healthcare,9066fab1-ce95-11eb-a4e2-7c67a234f601
539,item6,Technology (Software/ Internet),9066fab1-ce95-11eb-a4e2-7c67a234f601
540,item4,Public Sector/ Non-Profit Agencies,9066fab1-ce95-11eb-a4e2-7c67a234f601
541,item8,Retail/ E-Commerce,9066fab1-ce95-11eb-a4e2-7c67a234f601
542,item1,Finance,90672094-ce95-11eb-9bfe-7c67a234f601
543,item12,Marketing,90672094-ce95-11eb-9bfe-7c67a234f601
544,item4,Public Sector/ Non-Profit Agencies,90672094-ce95-11eb-9bfe-7c67a234f601
545,item6,Technology (Software/ Internet),90672095-ce95-11eb-a84d-7c67a234f601
546,item8,Retail/ E-Commerce,90672096-ce95-11eb-9663-7c67a234f601
547,item6,Technology (Software/ Internet),90672096-ce95-11eb-9663-7c67a234f601
548,item1,Finance,90672097-ce95-11eb-b73b-7c67a234f601
549,item12,Marketing,90672097-ce95-11eb-b73b-7c67a234f601
550,item3,Consulting,90672097-ce95-11eb-b73b-7c67a234f601
551,item7,Energy,90674789-ce95-11eb-ac21-7c67a234f601
552,item4,Public Sector/ Non-Profit Agencies,90674789-ce95-11eb-ac21-7c67a234f601
553,item3,Consulting,90674789-ce95-11eb-ac21-7c67a234f601
554,item5,Education,90674789-ce95-11eb-ac21-7c67a234f601
555,item12,Marketing,90674789-ce95-11eb-ac21-7c67a234f601
556,item13,Communications,90674789-ce95-11eb-ac21-7c67a234f601
557,item8,Retail/ E-Commerce,9067478a-ce95-11eb-bc48-7c67a234f601
558,item6,Technology (Software/ Internet),9067478b-ce95-11eb-aba9-7c67a234f601
559,item8,Retail/ E-Commerce,9067478b-ce95-11eb-aba9-7c67a234f601
560,item6,Technology (Software/ Internet),9067478c-ce95-11eb-94f6-7c67a234f601
561,item6,Technology (Software/ Internet),90676757-ce95-11eb-85fc-7c67a234f601
562,item1,Finance,90677020-ce95-11eb-a2f6-7c67a234f601
563,item6,Technology (Software/ Internet),90677021-ce95-11eb-a3f5-7c67a234f601
564,item1,Finance,90677021-ce95-11eb-a3f5-7c67a234f601
565,item6,Technology (Software/ Internet),90677023-ce95-11eb-8bd4-7c67a234f601
566,item6,Technology (Software/ Internet),9067957a-ce95-11eb-aff1-7c67a234f601
567,item1,Finance,9067957a-ce95-11eb-aff1-7c67a234f601
568,item3,Consulting,9067957a-ce95-11eb-aff1-7c67a234f601
569,item8,Retail/ E-Commerce,9067957a-ce95-11eb-aff1-7c67a234f601
570,item5,Education,9067957b-ce95-11eb-a3f9-7c67a234f601
571,item6,Technology (Software/ Internet),9067957b-ce95-11eb-a3f9-7c67a234f601
572,item12,Marketing,9067957b-ce95-11eb-a3f9-7c67a234f601
573,item8,Retail/ E-Commerce,9067957b-ce95-11eb-a3f9-7c67a234f601
574,item6,Technology (Software/ Internet),9067957c-ce95-11eb-9346-7c67a234f601
575,item6,Technology (Software/ Internet),9067957d-ce95-11eb-82b5-7c67a234f601
576,item13,Communications,9067957d-ce95-11eb-82b5-7c67a234f601
577,item12,Marketing,9067957d-ce95-11eb-82b5-7c67a234f601
578,item5,Education,9067957d-ce95-11eb-82b5-7c67a234f601
579,item4,Public Sector/ Non-Profit Agencies,9067957d-ce95-11eb-82b5-7c67a234f601
580,item6,Technology (Software/ Internet),9067bc86-ce95-11eb-b97f-7c67a234f601
581,item6,Technology (Software/ Internet),9067bc87-ce95-11eb-977f-7c67a234f601
582,item3,Consulting,9067ce03-ce95-11eb-8fa0-7c67a234f601
583,item2,Healthcare,9067e4bf-ce95-11eb-afb1-7c67a234f601
584,item6,Technology (Software/ Internet),9067e4c0-ce95-11eb-bebe-7c67a234f601
585,item3,Consulting,9067e4c1-ce95-11eb-b85a-7c67a234f601
586,item13,Communications,90680a68-ce95-11eb-9881-7c67a234f601
587,item6,Technology (Software/ Internet),90680a68-ce95-11eb-9881-7c67a234f601
588,item10,Transportation,90680a68-ce95-11eb-9881-7c67a234f601
589,item6,Technology (Software/ Internet),90680a69-ce95-11eb-ac13-7c67a234f601
590,item11,Insurance,90680a6a-ce95-11eb-bf44-7c67a234f601
591,item13,Communications,90680a6a-ce95-11eb-bf44-7c67a234f601
592,item6,Technology (Software/ Internet),90680a6a-ce95-11eb-bf44-7c67a234f601
593,item8,Retail/ E-Commerce,90680a6a-ce95-11eb-bf44-7c67a234f601
594,item1,Finance,90680a6a-ce95-11eb-bf44-7c67a234f601
595,item6,Technology (Software/ Internet),90680a6b-ce95-11eb-ad05-7c67a234f601
596,item13,Communications,906836e2-ce95-11eb-b267-7c67a234f601
597,item3,Consulting,90685b18-ce95-11eb-99e6-7c67a234f601
598,item12,Marketing,90685b18-ce95-11eb-99e6-7c67a234f601
599,item6,Technology (Software/ Internet),90685b18-ce95-11eb-99e6-7c67a234f601
600,item11,Insurance,90685b18-ce95-11eb-99e6-7c67a234f601
601,item12,Marketing,90687faf-ce95-11eb-ba86-7c67a234f601
602,item6,Technology (Software/ Internet),90687faf-ce95-11eb-ba86-7c67a234f601
603,item8,Retail/ E-Commerce,90687faf-ce95-11eb-ba86-7c67a234f601
604,item13,Communications,90687fb0-ce95-11eb-a8e5-7c67a234f601
605,item12,Marketing,90687fb0-ce95-11eb-a8e5-7c67a234f601
606,item6,Technology (Software/ Internet),90687fb0-ce95-11eb-a8e5-7c67a234f601
607,item1,Finance,9068a856-ce95-11eb-bbd6-7c67a234f601
608,item2,Healthcare,9068a856-ce95-11eb-bbd6-7c67a234f601
609,item12,Marketing,9068a856-ce95-11eb-bbd6-7c67a234f601
610,item6,Technology (Software/ Internet),9068a856-ce95-11eb-bbd6-7c67a234f601
611,item5,Education,9068a856-ce95-11eb-bbd6-7c67a234f601
612,item1,Finance,9068cd1e-ce95-11eb-a722-7c67a234f601
613,item6,Technology (Software/ Internet),9068cd1f-ce95-11eb-b712-7c67a234f601
614,item3,Consulting,9068f405-ce95-11eb-b487-7c67a234f601
615,item6,Technology (Software/ Internet),9068f405-ce95-11eb-b487-7c67a234f601
616,item13,Communications,9068f405-ce95-11eb-b487-7c67a234f601
617,item7,Energy,9068f405-ce95-11eb-b487-7c67a234f601
618,item1,Finance,9068f405-ce95-11eb-b487-7c67a234f601
619,item8,Retail/ E-Commerce,9068f406-ce95-11eb-8144-7c67a234f601
620,item6,Technology (Software/ Internet),9068f406-ce95-11eb-8144-7c67a234f601
621,item6,Technology (Software/ Internet),9068f407-ce95-11eb-a25c-7c67a234f601
622,item1,Finance,9068f408-ce95-11eb-9caf-7c67a234f601
623,item1,Finance,9068f409-ce95-11eb-971f-7c67a234f601
624,item13,Communications,9068f409-ce95-11eb-971f-7c67a234f601
625,item8,Retail/ E-Commerce,9068f409-ce95-11eb-971f-7c67a234f601
626,item1,Finance,90691afb-ce95-11eb-a4c3-7c67a234f601
627,item5,Education,90691afb-ce95-11eb-a4c3-7c67a234f601
628,item6,Technology (Software/ Internet),90691afb-ce95-11eb-a4c3-7c67a234f601
629,item9,Manufacturing,90691afb-ce95-11eb-a4c3-7c67a234f601
630,item13,Communications,90691afb-ce95-11eb-a4c3-7c67a234f601
631,item12,Marketing,90691afc-ce95-11eb-98d0-7c67a234f601
632,item10,Transportation,90691afc-ce95-11eb-98d0-7c67a234f601
633,item6,Technology (Software/ Internet),90691afd-ce95-11eb-b77d-7c67a234f601
634,item1,Finance,90691afe-ce95-11eb-bc64-7c67a234f601
635,item6,Technology (Software/ Internet),90691afe-ce95-11eb-bc64-7c67a234f601
636,item10,Transportation,90694207-ce95-11eb-b358-7c67a234f601
637,item6,Technology (Software/ Internet),90694e10-ce95-11eb-b312-7c67a234f601
638,item13,Communications,90694e10-ce95-11eb-b312-7c67a234f601
639,item12,Marketing,90694e10-ce95-11eb-b312-7c67a234f601
640,item6,Technology (Software/ Internet),90694e11-ce95-11eb-838b-7c67a234f601
641,item8,Retail/ E-Commerce,90694e11-ce95-11eb-838b-7c67a234f601
642,item7,Energy,90694e11-ce95-11eb-838b-7c67a234f601
643,item6,Technology (Software/ Internet),90694e12-ce95-11eb-812d-7c67a234f601
644,item7,Energy,90694e13-ce95-11eb-bb46-7c67a234f601
645,item6,Technology (Software/ Internet),90694e13-ce95-11eb-bb46-7c67a234f601
646,item1,Finance,90694e13-ce95-11eb-bb46-7c67a234f601
647,item2,Healthcare,906968f5-ce95-11eb-9e1a-7c67a234f601
648,item8,Retail/ E-Commerce,906968f5-ce95-11eb-9e1a-7c67a234f601
649,item1,Finance,906968f5-ce95-11eb-9e1a-7c67a234f601
650,item1,Finance,9069789d-ce95-11eb-990c-7c67a234f601
651,item6,Technology (Software/ Internet),9069789d-ce95-11eb-990c-7c67a234f601
652,item7,Energy,9069789d-ce95-11eb-990c-7c67a234f601
653,item12,Marketing,9069789d-ce95-11eb-990c-7c67a234f601
654,item3,Consulting,9069789d-ce95-11eb-990c-7c67a234f601
655,item3,Consulting,9069789e-ce95-11eb-883e-7c67a234f601
656,item5,Education,9069789e-ce95-11eb-883e-7c67a234f601
657,item9,Manufacturing,9069789e-ce95-11eb-883e-7c67a234f601
658,item10,Transportation,9069789e-ce95-11eb-883e-7c67a234f601
659,item1,Finance,9069789f-ce95-11eb-9788-7c67a234f601
660,item6,Technology (Software/ Internet),9069789f-ce95-11eb-9788-7c67a234f601
661,item8,Retail/ E-Commerce,9069789f-ce95-11eb-9788-7c67a234f601
662,item12,Marketing,9069789f-ce95-11eb-9788-7c67a234f601
663,item10,Transportation,90698fe9-ce95-11eb-a607-7c67a234f601
664,item6,Technology (Software/ Internet),90698fea-ce95-11eb-ae89-7c67a234f601
665,item4,Public Sector/ Non-Profit Agencies,90698fea-ce95-11eb-ae89-7c67a234f601
666,item13,Communications,90698fea-ce95-11eb-ae89-7c67a234f601
667,item6,Technology (Software/ Internet),9069a205-ce95-11eb-be5a-7c67a234f601
668,item1,Finance,9069a206-ce95-11eb-9c6f-7c67a234f601
669,item13,Communications,9069a206-ce95-11eb-9c6f-7c67a234f601
670,item12,Marketing,9069a206-ce95-11eb-9c6f-7c67a234f601
671,item6,Technology (Software/ Internet),9069a206-ce95-11eb-9c6f-7c67a234f601
672,item2,Healthcare,9069a207-ce95-11eb-9148-7c67a234f601
673,item12,Marketing,9069a207-ce95-11eb-9148-7c67a234f601
674,item13,Communications,9069a207-ce95-11eb-9148-7c67a234f601
675,item6,Technology (Software/ Internet),9069a207-ce95-11eb-9148-7c67a234f601
676,item6,Technology (Software/ Internet),9069b6e0-ce95-11eb-9f22-7c67a234f601
677,item6,Technology (Software/ Internet),9069b6e1-ce95-11eb-8356-7c67a234f601
678,other,other,9069cfab-ce95-11eb-97af-7c67a234f601
679,item6,Technology (Software/ Internet),9069cfac-ce95-11eb-9487-7c67a234f601
680,item1,Finance,9069cfac-ce95-11eb-9487-7c67a234f601
681,item10,Transportation,9069cfac-ce95-11eb-9487-7c67a234f601
682,item13,Communications,9069ddd5-ce95-11eb-b041-7c67a234f601
683,item3,Consulting,9069ddd6-ce95-11eb-988c-7c67a234f601
684,item5,Education,9069ddd6-ce95-11eb-988c-7c67a234f601
685,item12,Marketing,9069ddd6-ce95-11eb-988c-7c67a234f601
686,item13,Communications,9069ddd6-ce95-11eb-988c-7c67a234f601
687,item4,Public Sector/ Non-Profit Agencies,9069ddd6-ce95-11eb-988c-7c67a234f601
688,item1,Finance,9069ddd6-ce95-11eb-988c-7c67a234f601
689,item8,Retail/ E-Commerce,9069ddd6-ce95-11eb-988c-7c67a234f601
690,item6,Technology (Software/ Internet),9069ddd6-ce95-11eb-988c-7c67a234f601
691,item6,Technology (Software/ Internet),9069ddd7-ce95-11eb-859c-7c67a234f601
692,item6,Technology (Software/ Internet),9069ddd8-ce95-11eb-b0fb-7c67a234f601
693,other,other,9069ddd8-ce95-11eb-b0fb-7c67a234f601
694,item6,Technology (Software/ Internet),906a04c8-ce95-11eb-b468-7c67a234f601
695,item5,Education,906a04c8-ce95-11eb-b468-7c67a234f601
696,item3,Consulting,906a04c8-ce95-11eb-b468-7c67a234f601
697,item7,Energy,906a04c8-ce95-11eb-b468-7c67a234f601
698,item8,Retail/ E-Commerce,906a04c8-ce95-11eb-b468-7c67a234f601
699,item12,Marketing,906a04c8-ce95-11eb-b468-7c67a234f601
700,item3,Consulting,906a04c9-ce95-11eb-8f6a-7c67a234f601
701,item2,Healthcare,906a04c9-ce95-11eb-8f6a-7c67a234f601
702,item1,Finance,906a04c9-ce95-11eb-8f6a-7c67a234f601
703,item4,Public Sector/ Non-Profit Agencies,906a04c9-ce95-11eb-8f6a-7c67a234f601
704,item5,Education,906a04ca-ce95-11eb-9b48-7c67a234f601
705,item1,Finance,906a04cb-ce95-11eb-9bc2-7c67a234f601
706,item2,Healthcare,906a04cb-ce95-11eb-9bc2-7c67a234f601
707,item3,Consulting,906a04cb-ce95-11eb-9bc2-7c67a234f601
708,item6,Technology (Software/ Internet),906a04cb-ce95-11eb-9bc2-7c67a234f601
709,item8,Retail/ E-Commerce,906a04cb-ce95-11eb-9bc2-7c67a234f601
710,item13,Communications,906a04cb-ce95-11eb-9bc2-7c67a234f601
711,item12,Marketing,906a04cb-ce95-11eb-9bc2-7c67a234f601
712,item11,Insurance,906a04cb-ce95-11eb-9bc2-7c67a234f601
713,item9,Manufacturing,906a04cb-ce95-11eb-9bc2-7c67a234f601
714,item10,Transportation,906a04cb-ce95-11eb-9bc2-7c67a234f601
715,item7,Energy,906a04cb-ce95-11eb-9bc2-7c67a234f601
716,item5,Education,906a04cb-ce95-11eb-9bc2-7c67a234f601
717,item4,Public Sector/ Non-Profit Agencies,906a04cb-ce95-11eb-9bc2-7c67a234f601
718,item6,Technology (Software/ Internet),906a04cc-ce95-11eb-b561-7c67a234f601
719,item1,Finance,906a2d3f-ce95-11eb-a1ba-7c67a234f601
720,item3,Consulting,906a2d3f-ce95-11eb-a1ba-7c67a234f601
721,item4,Public Sector/ Non-Profit Agencies,906a2d3f-ce95-11eb-a1ba-7c67a234f601
722,item6,Technology (Software/ Internet),906a2d3f-ce95-11eb-a1ba-7c67a234f601
723,item13,Communications,906a2d3f-ce95-11eb-a1ba-7c67a234f601
724,item8,Retail/ E-Commerce,906a2d3f-ce95-11eb-a1ba-7c67a234f601
725,item12,Marketing,906a2d3f-ce95-11eb-a1ba-7c67a234f601
726,item1,Finance,906a2d40-ce95-11eb-bee9-7c67a234f601
727,item3,Consulting,906a2d40-ce95-11eb-bee9-7c67a234f601
728,item6,Technology (Software/ Internet),906a2d40-ce95-11eb-bee9-7c67a234f601
729,item8,Retail/ E-Commerce,906a2d40-ce95-11eb-bee9-7c67a234f601
730,item13,Communications,906a2d40-ce95-11eb-bee9-7c67a234f601
731,item12,Marketing,906a2d40-ce95-11eb-bee9-7c67a234f601
732,item13,Communications,906a2d41-ce95-11eb-b7f9-7c67a234f601
733,item12,Marketing,906a2d41-ce95-11eb-b7f9-7c67a234f601
734,item1,Finance,906a2d41-ce95-11eb-b7f9-7c67a234f601
735,item8,Retail/ E-Commerce,906a2d41-ce95-11eb-b7f9-7c67a234f601
